service,timestamp,rr,sr,mrt,count
adservice-http,1647772800,100.0,100.0,8.727083333341094,24
adservice-http,1647772860,100.0,100.0,8.829166666653085,24
adservice-http,1647772920,100.0,100.0,8.625,24
adservice-http,1647772980,100.0,100.0,8.787500000015521,24
adservice-http,1647773040,100.0,100.0,8.88958333331781,24
adservice-http,1647773100,100.0,100.0,8.643750000007762,24
adservice-http,1647773160,100.0,100.0,8.78749999999612,24
adservice-http,1647773220,100.0,100.0,9.014583333337214,24
adservice-http,1647773280,100.0,100.0,8.5,24
adservice-http,1647773340,100.0,100.0,8.972916666660845,24
adservice-http,1647773400,100.0,100.0,8.995833333339155,24
adservice-http,1647773460,100.0,100.0,8.829166666672487,24
adservice-http,1647773520,100.0,100.0,8.727083333321692,24
adservice-http,1647773580,100.0,100.0,8.870833333339155,24
adservice-http,1647773640,100.0,100.0,8.847916666660845,24
adservice-http,1647773700,100.0,100.0,8.829166666672487,24
adservice-http,1647773760,100.0,100.0,8.91250000000582,24
adservice-http,1647773820,100.0,100.0,8.93124999999418,24
adservice-http,1647773880,100.0,100.0,8.685416666655025,24
adservice-http,1647773940,100.0,100.0,8.912500000015521,24
frontend-http,1647770400,100.0,100.0,49.54383116883117,462
frontend-http,1647770460,100.0,100.0,49.54383116883117,462
frontend-http,1647770520,100.0,100.0,48.79266666666656,450
frontend-http,1647770580,100.0,100.0,47.982435344827785,464
frontend-http,1647770640,100.0,100.0,49.27774122807023,456
frontend-http,1647770700,100.0,100.0,48.4223044397463,473
frontend-http,1647770760,100.0,100.0,48.353837471783294,443
frontend-http,1647770820,100.0,100.0,48.17995642701494,459
frontend-http,1647770880,100.0,100.0,51.23135775862064,464
frontend-http,1647770940,100.0,100.0,47.547546012270175,489
frontend-http,1647771000,100.0,100.0,49.860503282275964,457
frontend-http,1647771060,100.0,100.0,46.48264642082404,461
frontend-http,1647771120,100.0,100.0,48.949561403508774,456
frontend-http,1647771180,100.0,100.0,49.20909090909081,484
frontend-http,1647771240,100.0,100.0,48.65377551020427,490
frontend-http,1647771300,100.0,100.0,46.41504065040641,492
frontend-http,1647771360,100.0,100.0,48.83556910569101,492
frontend-http,1647771420,100.0,100.0,48.6913865546218,476
frontend-http,1647771480,100.0,100.0,49.170393374741295,483
frontend-http,1647771540,100.0,100.0,50.10053078556258,471
frontend-http,1647771600,100.0,100.0,48.61028806584381,486
frontend-http,1647771660,100.0,100.0,47.65021186440658,472
frontend-http,1647771720,100.0,100.0,48.38411016949163,472
frontend-http,1647771780,100.0,100.0,48.970636550307674,487
frontend-http,1647771840,100.0,100.0,48.297649572649675,468
frontend-http,1647771900,100.0,100.0,62.760615711252655,471
frontend-http,1647771960,100.0,100.0,64.44821782178214,505
frontend-http,1647772020,100.0,100.0,58.04422657952105,459
frontend-http,1647772080,100.0,100.0,63.878157349896284,483
frontend-http,1647772140,100.0,100.0,210.7884160756501,423
frontend-http,1647772200,100.0,100.0,135.63076152304632,499
frontend-http,1647772260,100.0,100.0,49.32733739837384,492
frontend-http,1647772320,100.0,100.0,50.897137014314836,489
frontend-http,1647772380,100.0,100.0,48.503326403326355,481
frontend-http,1647772440,100.0,100.0,47.86328293736516,463
frontend-http,1647772500,100.0,100.0,49.29495967741945,496
frontend-http,1647772560,100.0,100.0,49.724947589098385,477
frontend-http,1647772620,100.0,100.0,46.93384773662571,486
frontend-http,1647772680,100.0,100.0,128.22673378076033,447
frontend-http,1647772740,100.0,100.0,259.0627098321344,417
frontend-http,1647772800,100.0,100.0,660.5799065420559,428
frontend-http,1647772860,100.0,100.0,461.7492521367522,468
frontend-http,1647772920,100.0,100.0,47.99216738197445,466
frontend-http,1647772980,100.0,100.0,48.308244111348934,467
frontend-http,1647773040,100.0,100.0,46.49490644490654,481
frontend-http,1647773100,100.0,100.0,46.85342323651447,482
frontend-http,1647773160,100.0,100.0,49.33632567849682,479
frontend-http,1647773220,100.0,100.0,45.340238611713616,461
frontend-http,1647773280,100.0,100.0,49.239121338912234,478
frontend-http,1647773340,100.0,100.0,46.88907216494812,485
frontend-http,1647773400,100.0,100.0,47.57247422680441,485
frontend-http,1647773460,97.58713136729223,97.58713136729223,1347.834584450402,373
frontend-http,1647773520,100.0,100.0,50.04415983606591,488
frontend-http,1647773580,100.0,100.0,47.81217038539535,493
frontend-http,1647773640,100.0,100.0,48.15654396728026,489
frontend-http,1647773700,100.0,100.0,47.73932346723084,473
frontend-http,1647773760,100.0,100.0,48.05686868686826,495
frontend-http,1647773820,100.0,100.0,46.7663223140494,484
frontend-http,1647773880,100.0,100.0,49.666093117409,494
frontend-http,1647773940,100.0,100.0,48.358119658119854,468
adservice-grpc,1647745200,100.0,100.0,2.439999999999002,210
adservice-grpc,1647745260,100.0,100.0,2.439999999999002,210
adservice-grpc,1647745320,100.0,100.0,2.5497747747734114,222
adservice-grpc,1647745380,100.0,100.0,2.4959715639839115,211
adservice-grpc,1647745440,100.0,100.0,2.4725352112655288,213
adservice-grpc,1647745500,100.0,100.0,2.3655555555576253,225
adservice-grpc,1647745560,100.0,100.0,2.40096153846221,208
adservice-grpc,1647745620,100.0,100.0,2.4120930232540814,215
adservice-grpc,1647745680,100.0,100.0,2.4253303964734116,227
adservice-grpc,1647745740,100.0,100.0,2.3900862068975552,232
adservice-grpc,1647745800,100.0,100.0,2.385269709543472,241
adservice-grpc,1647745860,100.0,100.0,2.5772511848354474,211
adservice-grpc,1647745920,100.0,100.0,2.448765432097999,243
adservice-grpc,1647745980,100.0,100.0,2.4809417040358746,223
adservice-grpc,1647746040,100.0,100.0,2.4049783549800683,231
adservice-grpc,1647746100,100.0,100.0,2.4761467889915734,218
adservice-grpc,1647746160,100.0,100.0,2.486213991767727,243
adservice-grpc,1647746220,100.0,100.0,2.3726635514024133,214
adservice-grpc,1647746280,100.0,100.0,2.4325102880647895,243
adservice-grpc,1647746340,100.0,100.0,2.430541871923591,203
adservice-grpc,1647746400,100.0,100.0,2.4038461538456564,234
adservice-grpc,1647746460,100.0,100.0,2.4628440366968203,218
adservice-grpc,1647746520,100.0,100.0,2.5012875536507666,233
adservice-grpc,1647746580,100.0,100.0,2.4188940092140148,217
adservice-grpc,1647746640,100.0,100.0,2.449576271184862,236
adservice-grpc,1647746700,100.0,100.0,2.4542553191478214,188
adservice-grpc,1647746760,100.0,100.0,2.3846613545823225,251
adservice-grpc,1647746820,100.0,100.0,2.369047619047619,210
adservice-grpc,1647746880,100.0,100.0,2.475968992248694,258
adservice-grpc,1647746940,100.0,100.0,2.402422907488884,227
adservice-grpc,1647747000,100.0,100.0,2.545882352941907,255
adservice-grpc,1647747060,100.0,100.0,2.506428571429015,210
adservice-grpc,1647747120,100.0,100.0,2.5407630522093965,249
adservice-grpc,1647747180,100.0,100.0,2.528048780485533,205
adservice-grpc,1647747240,100.0,100.0,2.531578947370495,247
adservice-grpc,1647747300,100.0,100.0,2.578743961351195,207
adservice-grpc,1647747360,100.0,100.0,2.7335570469786155,149
adservice-grpc,1647747420,100.0,100.0,2.526249999998254,40
adservice-grpc,1647747480,100.0,100.0,2.4208633093500054,139
adservice-grpc,1647747540,100.0,100.0,2.495,200
adservice-grpc,1647747600,100.0,100.0,2.4284552845553065,246
adservice-grpc,1647747660,100.0,100.0,2.4626033057839694,242
adservice-grpc,1647747720,100.0,100.0,2.5665938864603404,229
adservice-grpc,1647747780,100.0,100.0,2.380681818184464,220
adservice-grpc,1647747840,100.0,100.0,2.575854700854203,234
adservice-grpc,1647747900,100.0,100.0,2.5477777777788124,225
adservice-grpc,1647747960,100.0,100.0,2.4438559322024034,236
adservice-grpc,1647748020,100.0,100.0,2.444897959185099,245
adservice-grpc,1647748080,100.0,100.0,2.580995475112701,221
adservice-grpc,1647748140,100.0,100.0,2.4259740259756386,231
adservice-grpc,1647748200,100.0,100.0,2.5771111111099727,225
adservice-grpc,1647748260,100.0,100.0,2.495798319326264,238
adservice-grpc,1647748320,100.0,100.0,2.404545454546261,231
adservice-grpc,1647748380,100.0,100.0,2.4713043478241636,230
adservice-grpc,1647748440,100.0,100.0,2.526444444444755,225
adservice-grpc,1647748500,100.0,100.0,2.461038961038457,231
adservice-grpc,1647748560,100.0,100.0,2.507264957266251,234
adservice-grpc,1647748620,100.0,100.0,2.5816371681413868,226
adservice-grpc,1647748680,100.0,100.0,2.3682773109239785,238
adservice-grpc,1647748740,100.0,100.0,2.4726872246728857,227
cartservice-grpc,1647745200,100.0,100.0,1.1318181818198376,341
cartservice-grpc,1647745260,100.0,100.0,1.1318181818198376,341
cartservice-grpc,1647745320,100.0,100.0,1.1100852272709083,352
cartservice-grpc,1647745380,100.0,100.0,1.0869565217393835,345
cartservice-grpc,1647745440,100.0,100.0,1.0982248520704376,338
cartservice-grpc,1647745500,100.0,100.0,1.07115384615439,364
cartservice-grpc,1647745560,100.0,100.0,1.0906441717787483,326
cartservice-grpc,1647745620,100.0,100.0,1.0978932584259198,356
cartservice-grpc,1647745680,100.0,100.0,1.066666666667932,345
cartservice-grpc,1647745740,100.0,100.0,1.2840909090907622,396
cartservice-grpc,1647745800,100.0,100.0,1.1031609195401295,348
cartservice-grpc,1647745860,100.0,100.0,1.0653225806450517,372
cartservice-grpc,1647745920,100.0,100.0,1.0827445652178185,368
cartservice-grpc,1647745980,100.0,100.0,1.0932975871317263,373
cartservice-grpc,1647746040,100.0,100.0,1.065966386553285,357
cartservice-grpc,1647746100,100.0,100.0,1.0920547945212018,365
cartservice-grpc,1647746160,100.0,100.0,1.0603305785127013,363
cartservice-grpc,1647746220,100.0,100.0,1.0772479564032063,367
cartservice-grpc,1647746280,100.0,100.0,1.077839335180152,361
cartservice-grpc,1647746340,100.0,100.0,1.0908309455582723,349
cartservice-grpc,1647746400,100.0,100.0,1.0741803278688367,366
cartservice-grpc,1647746460,100.0,100.0,1.0783098591549787,355
cartservice-grpc,1647746520,100.0,100.0,1.0893557422960056,357
cartservice-grpc,1647746580,100.0,100.0,1.0685636856370615,369
cartservice-grpc,1647746640,100.0,100.0,1.0980712166180397,337
cartservice-grpc,1647746700,100.0,100.0,1.077123287670898,365
cartservice-grpc,1647746760,100.0,100.0,1.1070149253725436,335
cartservice-grpc,1647746820,100.0,100.0,1.084898477158424,394
cartservice-grpc,1647746880,100.0,100.0,1.0773224043711553,366
cartservice-grpc,1647746940,100.0,100.0,1.0776515151504862,396
cartservice-grpc,1647747000,100.0,100.0,1.0981233243978128,373
cartservice-grpc,1647747060,100.0,100.0,1.07112860892474,381
cartservice-grpc,1647747120,100.0,100.0,1.069627507162373,349
cartservice-grpc,1647747180,100.0,100.0,1.123209549072807,377
cartservice-grpc,1647747240,100.0,100.0,1.0666184971092882,346
cartservice-grpc,1647747300,100.0,100.0,1.0986666666665115,375
cartservice-grpc,1647747360,100.0,100.0,1.1602803738313132,214
cartservice-grpc,1647747420,100.0,100.0,1.0492957746433782,71
cartservice-grpc,1647747480,100.0,100.0,1.0430735930755333,231
cartservice-grpc,1647747540,100.0,100.0,1.1954411764687394,340
cartservice-grpc,1647747600,100.0,100.0,1.0808093994778372,383
cartservice-grpc,1647747660,100.0,100.0,1.0758312020476584,391
cartservice-grpc,1647747720,100.0,100.0,1.0799180327851359,366
cartservice-grpc,1647747780,100.0,100.0,1.0686629526478448,359
cartservice-grpc,1647747840,100.0,100.0,1.243582887700239,374
cartservice-grpc,1647747900,100.0,100.0,1.0843220338990616,354
cartservice-grpc,1647747960,100.0,100.0,1.064819587628776,388
cartservice-grpc,1647748020,100.0,100.0,1.096467391304427,368
cartservice-grpc,1647748080,100.0,100.0,1.067866666666232,375
cartservice-grpc,1647748140,100.0,100.0,1.1271708683465074,357
cartservice-grpc,1647748200,100.0,100.0,1.0785526315795755,380
cartservice-grpc,1647748260,100.0,100.0,1.0803921568630224,357
cartservice-grpc,1647748320,100.0,100.0,1.0635638297870638,376
cartservice-grpc,1647748380,100.0,100.0,1.0866946778707736,357
cartservice-grpc,1647748440,100.0,100.0,1.065394736841125,380
cartservice-grpc,1647748500,100.0,100.0,1.0768392370581248,367
cartservice-grpc,1647748560,100.0,100.0,1.0720708446873146,367
cartservice-grpc,1647748620,100.0,100.0,1.0845333333335196,375
cartservice-grpc,1647748680,100.0,100.0,1.1144230769225811,364
cartservice-grpc,1647748740,100.0,100.0,1.1238482384818642,369
checkoutservice-grpc,1647745200,100.0,100.0,54.458333333333336,12
checkoutservice-grpc,1647745260,100.0,100.0,54.458333333333336,12
checkoutservice-grpc,1647745320,100.0,100.0,50.0625,16
checkoutservice-grpc,1647745380,100.0,100.0,47.875,12
checkoutservice-grpc,1647745440,100.0,100.0,48.61764705882353,17
checkoutservice-grpc,1647745500,100.0,100.0,55.03333333333333,15
checkoutservice-grpc,1647745560,100.0,100.0,59.0,14
checkoutservice-grpc,1647745620,100.0,100.0,57.88235294117647,17
checkoutservice-grpc,1647745680,100.0,100.0,57.18181818181818,11
checkoutservice-grpc,1647745740,100.0,100.0,45.138888888888886,18
checkoutservice-grpc,1647745800,100.0,100.0,47.15384615384615,13
checkoutservice-grpc,1647745860,100.0,100.0,48.1,15
checkoutservice-grpc,1647745920,100.0,100.0,60.6,15
checkoutservice-grpc,1647745980,100.0,100.0,48.52777777777778,18
checkoutservice-grpc,1647746040,100.0,100.0,48.0,14
checkoutservice-grpc,1647746100,100.0,100.0,54.2,15
checkoutservice-grpc,1647746160,100.0,100.0,51.333333333333336,15
checkoutservice-grpc,1647746220,100.0,100.0,61.166666666666664,15
checkoutservice-grpc,1647746280,100.0,100.0,60.1875,16
checkoutservice-grpc,1647746340,100.0,100.0,58.208333333333336,12
checkoutservice-grpc,1647746400,100.0,100.0,56.84375,16
checkoutservice-grpc,1647746460,100.0,100.0,54.94444444444444,18
checkoutservice-grpc,1647746520,100.0,100.0,59.5,9
checkoutservice-grpc,1647746580,100.0,100.0,50.775,20
checkoutservice-grpc,1647746640,100.0,100.0,52.833333333333336,12
checkoutservice-grpc,1647746700,100.0,100.0,45.078947368421055,19
checkoutservice-grpc,1647746760,100.0,100.0,60.6875,8
checkoutservice-grpc,1647746820,100.0,100.0,48.904761904761905,21
checkoutservice-grpc,1647746880,100.0,100.0,57.5,12
checkoutservice-grpc,1647746940,100.0,100.0,50.075,20
checkoutservice-grpc,1647747000,100.0,100.0,53.833333333333336,12
checkoutservice-grpc,1647747060,100.0,100.0,56.916666666666664,18
checkoutservice-grpc,1647747120,100.0,100.0,57.375,12
checkoutservice-grpc,1647747180,100.0,100.0,57.0,19
checkoutservice-grpc,1647747240,100.0,100.0,49.708333333333336,12
checkoutservice-grpc,1647747300,100.0,100.0,54.72222222222222,18
checkoutservice-grpc,1647747360,100.0,100.0,60.625,8
checkoutservice-grpc,1647747420,100.0,100.0,0.0,0
checkoutservice-grpc,1647747480,100.0,100.0,53.875,8
checkoutservice-grpc,1647747540,100.0,100.0,60.861111111111114,18
checkoutservice-grpc,1647747600,100.0,100.0,57.31818181818182,11
checkoutservice-grpc,1647747660,100.0,100.0,54.19047619047619,21
checkoutservice-grpc,1647747720,100.0,100.0,51.5,15
checkoutservice-grpc,1647747780,100.0,100.0,55.6875,16
checkoutservice-grpc,1647747840,100.0,100.0,55.266666666666666,15
checkoutservice-grpc,1647747900,100.0,100.0,49.5,14
checkoutservice-grpc,1647747960,100.0,100.0,41.861111111111114,18
checkoutservice-grpc,1647748020,100.0,100.0,57.34615384615385,13
checkoutservice-grpc,1647748080,100.0,100.0,45.05882352941177,17
checkoutservice-grpc,1647748140,100.0,100.0,53.13333333333333,15
checkoutservice-grpc,1647748200,100.0,100.0,55.14705882352941,17
checkoutservice-grpc,1647748260,100.0,100.0,57.083333333333336,12
checkoutservice-grpc,1647748320,100.0,100.0,49.5625,16
checkoutservice-grpc,1647748380,100.0,100.0,51.4,15
checkoutservice-grpc,1647748440,100.0,100.0,45.666666666666664,18
checkoutservice-grpc,1647748500,100.0,100.0,54.5,13
checkoutservice-grpc,1647748560,100.0,100.0,43.861111111111114,18
checkoutservice-grpc,1647748620,100.0,100.0,51.083333333333336,12
checkoutservice-grpc,1647748680,100.0,100.0,53.205882352941174,17
checkoutservice-grpc,1647748740,100.0,100.0,54.458333333333336,12
currencyservice-grpc,1647745200,100.0,100.0,0.7050731707319813,1025
currencyservice-grpc,1647745260,100.0,100.0,0.7050731707319813,1025
currencyservice-grpc,1647745320,100.0,100.0,0.6646226415091694,1166
currencyservice-grpc,1647745380,100.0,100.0,0.7108365019002305,1052
currencyservice-grpc,1647745440,100.0,100.0,0.6587849650356595,1144
currencyservice-grpc,1647745500,100.0,100.0,0.6552537845053202,1123
currencyservice-grpc,1647745560,100.0,100.0,0.6296312554879799,1139
currencyservice-grpc,1647745620,100.0,100.0,0.7125615763551028,1015
currencyservice-grpc,1647745680,100.0,100.0,0.5988281249996703,1152
currencyservice-grpc,1647745740,100.0,100.0,0.6421434327146561,1241
currencyservice-grpc,1647745800,100.0,100.0,0.6338501291997949,1161
currencyservice-grpc,1647745860,100.0,100.0,0.6406655142609256,1157
currencyservice-grpc,1647745920,100.0,100.0,0.638351555929028,1189
currencyservice-grpc,1647745980,100.0,100.0,0.7135319148941693,1175
currencyservice-grpc,1647746040,100.0,100.0,0.6539929015083804,1127
currencyservice-grpc,1647746100,100.0,100.0,0.6292570951579102,1198
currencyservice-grpc,1647746160,100.0,100.0,0.6467134092903273,1141
currencyservice-grpc,1647746220,100.0,100.0,0.649957410562245,1174
currencyservice-grpc,1647746280,100.0,100.0,0.6627763041556647,1131
currencyservice-grpc,1647746340,100.0,100.0,0.640874363327338,1178
currencyservice-grpc,1647746400,100.0,100.0,0.6828996282526488,1076
currencyservice-grpc,1647746460,100.0,100.0,0.6070564516137775,1240
currencyservice-grpc,1647746520,100.0,100.0,0.6893749999995774,1040
currencyservice-grpc,1647746580,100.0,100.0,0.6222354813042492,1257
currencyservice-grpc,1647746640,100.0,100.0,0.6551587301599154,1008
currencyservice-grpc,1647746700,100.0,100.0,0.654755784061471,1167
currencyservice-grpc,1647746760,100.0,100.0,0.5991433724074274,1109
currencyservice-grpc,1647746820,100.0,100.0,0.6947748513163201,1177
currencyservice-grpc,1647746880,100.0,100.0,0.6838198498748727,1199
currencyservice-grpc,1647746940,100.0,100.0,0.7286529680369372,1314
currencyservice-grpc,1647747000,100.0,100.0,0.6602140945583443,1121
currencyservice-grpc,1647747060,100.0,100.0,0.6228278041076031,1266
currencyservice-grpc,1647747120,100.0,100.0,0.6560675182486226,1096
currencyservice-grpc,1647747180,100.0,100.0,0.6801635111873621,1162
currencyservice-grpc,1647747240,100.0,100.0,0.6381543921912887,1127
currencyservice-grpc,1647747300,100.0,100.0,0.6597790507366047,1222
currencyservice-grpc,1647747360,100.0,100.0,0.6589595375722964,865
currencyservice-grpc,1647747420,100.0,100.0,0.8470000000010866,150
currencyservice-grpc,1647747480,100.0,100.0,0.6801369862996669,511
currencyservice-grpc,1647747540,100.0,100.0,0.5899002493771223,1203
currencyservice-grpc,1647747600,100.0,100.0,0.6979395604392953,1092
currencyservice-grpc,1647747660,100.0,100.0,0.6874905802563838,1327
currencyservice-grpc,1647747720,100.0,100.0,0.6757535461000713,1128
currencyservice-grpc,1647747780,100.0,100.0,0.6222454090149072,1198
currencyservice-grpc,1647747840,100.0,100.0,0.6533533963880794,1163
currencyservice-grpc,1647747900,100.0,100.0,0.6211521926058515,1163
currencyservice-grpc,1647747960,100.0,100.0,0.6386227544907466,1169
currencyservice-grpc,1647748020,100.0,100.0,0.6922643029810198,1241
currencyservice-grpc,1647748080,100.0,100.0,0.677288578901741,1147
currencyservice-grpc,1647748140,100.0,100.0,0.6615843270864151,1174
currencyservice-grpc,1647748200,100.0,100.0,0.7517461669513549,1174
currencyservice-grpc,1647748260,100.0,100.0,0.6486531986530014,1188
currencyservice-grpc,1647748320,100.0,100.0,0.653823279524161,1177
currencyservice-grpc,1647748380,100.0,100.0,0.6417672413790882,1160
currencyservice-grpc,1647748440,100.0,100.0,0.6389334402565575,1247
currencyservice-grpc,1647748500,100.0,100.0,0.6622907488985091,1135
currencyservice-grpc,1647748560,100.0,100.0,0.6343241042351415,1228
currencyservice-grpc,1647748620,100.0,100.0,0.6917616126204408,1141
currencyservice-grpc,1647748680,100.0,100.0,0.6275501672235474,1196
currencyservice-grpc,1647748740,100.0,100.0,0.6609489051097028,1096
emailservice-grpc,1647745200,100.0,100.0,0.9750000000006237,14
emailservice-grpc,1647745260,100.0,100.0,0.9750000000006237,14
emailservice-grpc,1647745320,100.0,100.0,0.9799999999990784,15
emailservice-grpc,1647745380,100.0,100.0,1.2115384615387415,13
emailservice-grpc,1647745440,100.0,100.0,1.05,15
emailservice-grpc,1647745500,100.0,100.0,1.0500000000002425,15
emailservice-grpc,1647745560,100.0,100.0,1.0500000000006366,16
emailservice-grpc,1647745620,100.0,100.0,0.9545454545431394,11
emailservice-grpc,1647745680,100.0,100.0,1.0500000000007703,17
emailservice-grpc,1647745740,100.0,100.0,1.119999999999709,15
emailservice-grpc,1647745800,100.0,100.0,1.0500000000003917,13
emailservice-grpc,1647745860,100.0,100.0,0.9843750000002274,16
emailservice-grpc,1647745920,100.0,100.0,1.115624999999909,16
emailservice-grpc,1647745980,100.0,100.0,1.049999999999045,16
emailservice-grpc,1647746040,100.0,100.0,0.9750000000001039,14
emailservice-grpc,1647746100,100.0,100.0,1.0500000000005565,17
emailservice-grpc,1647746160,100.0,100.0,1.0500000000005716,14
emailservice-grpc,1647746220,100.0,100.0,1.1199999999992238,15
emailservice-grpc,1647746280,100.0,100.0,1.050000000000052,14
emailservice-grpc,1647746340,100.0,100.0,1.0500000000001284,17
emailservice-grpc,1647746400,100.0,100.0,0.9625000000008489,12
emailservice-grpc,1647746460,100.0,100.0,1.105263157894737,19
emailservice-grpc,1647746520,100.0,100.0,1.0499999999988683,9
emailservice-grpc,1647746580,100.0,100.0,1.0500000000000382,19
emailservice-grpc,1647746640,100.0,100.0,1.0499999999998788,12
emailservice-grpc,1647746700,100.0,100.0,1.0499999999994745,18
emailservice-grpc,1647746760,100.0,100.0,1.0500000000012568,11
emailservice-grpc,1647746820,100.0,100.0,0.8842105263159427,19
emailservice-grpc,1647746880,100.0,100.0,1.1999999999991684,14
emailservice-grpc,1647746940,100.0,100.0,1.1083333333335759,18
emailservice-grpc,1647747000,100.0,100.0,1.050000000000112,13
emailservice-grpc,1647747060,100.0,100.0,0.9264705882350801,17
emailservice-grpc,1647747120,100.0,100.0,1.1999999999996882,14
emailservice-grpc,1647747180,100.0,100.0,1.0499999999997272,16
emailservice-grpc,1647747240,100.0,100.0,1.0500000000003917,13
emailservice-grpc,1647747300,100.0,100.0,1.0499999999998788,18
emailservice-grpc,1647747360,100.0,100.0,1.050000000001819,10
emailservice-grpc,1647747420,100.0,100.0,1.0499999999883585,1
emailservice-grpc,1647747480,100.0,100.0,0.9187500000007276,8
emailservice-grpc,1647747540,100.0,100.0,1.1156250000003638,16
emailservice-grpc,1647747600,100.0,100.0,0.8884615384603631,13
emailservice-grpc,1647747660,100.0,100.0,1.150000000000589,21
emailservice-grpc,1647747720,100.0,100.0,0.9624999999996362,12
emailservice-grpc,1647747780,100.0,100.0,0.9187499999995907,16
emailservice-grpc,1647747840,100.0,100.0,1.189999999999903,15
emailservice-grpc,1647747900,100.0,100.0,1.050000000000864,16
emailservice-grpc,1647747960,100.0,100.0,1.125,14
emailservice-grpc,1647748020,100.0,100.0,0.9916666666667879,18
emailservice-grpc,1647748080,100.0,100.0,1.1307692307681674,13
emailservice-grpc,1647748140,100.0,100.0,0.9916666666671922,18
emailservice-grpc,1647748200,100.0,100.0,1.130769230769007,13
emailservice-grpc,1647748260,100.0,100.0,0.9916666666663837,18
emailservice-grpc,1647748320,100.0,100.0,1.1307692307701263,13
emailservice-grpc,1647748380,100.0,100.0,0.9749999999982849,14
emailservice-grpc,1647748440,100.0,100.0,1.0500000000002299,19
emailservice-grpc,1647748500,100.0,100.0,1.1250000000002598,14
emailservice-grpc,1647748560,100.0,100.0,1.050000000000485,15
emailservice-grpc,1647748620,100.0,100.0,1.050000000000182,16
emailservice-grpc,1647748680,100.0,100.0,1.0499999999992724,14
emailservice-grpc,1647748740,100.0,100.0,1.0499999999995322,14
paymentservice-grpc,1647745200,100.0,100.0,1.2250000000009702,12
paymentservice-grpc,1647745260,100.0,100.0,1.2250000000009702,12
paymentservice-grpc,1647745320,100.0,100.0,0.9750000000001039,14
paymentservice-grpc,1647745380,100.0,100.0,0.9749999999995842,14
paymentservice-grpc,1647745440,100.0,100.0,1.1156250000003638,16
paymentservice-grpc,1647745500,100.0,100.0,1.1307692307695665,13
paymentservice-grpc,1647745560,100.0,100.0,0.9264705882348662,17
paymentservice-grpc,1647745620,100.0,100.0,1.2076923076923636,13
paymentservice-grpc,1647745680,100.0,100.0,1.0500000000003118,14
paymentservice-grpc,1647745740,100.0,100.0,0.9882352941173903,17
paymentservice-grpc,1647745800,100.0,100.0,1.2115384615387415,13
paymentservice-grpc,1647745860,100.0,100.0,0.9187500000002728,16
paymentservice-grpc,1647745920,100.0,100.0,1.0499999999999545,16
paymentservice-grpc,1647745980,100.0,100.0,1.049999999999045,16
paymentservice-grpc,1647746040,100.0,100.0,1.1375000000004245,12
paymentservice-grpc,1647746100,100.0,100.0,0.9333333333338992,18
paymentservice-grpc,1647746160,100.0,100.0,1.2923076923073564,13
paymentservice-grpc,1647746220,100.0,100.0,1.0499999999999545,16
paymentservice-grpc,1647746280,100.0,100.0,0.9749999999998441,14
paymentservice-grpc,1647746340,100.0,100.0,1.050000000000182,16
paymentservice-grpc,1647746400,100.0,100.0,0.9750000000001039,14
paymentservice-grpc,1647746460,100.0,100.0,1.1083333333333738,18
paymentservice-grpc,1647746520,100.0,100.0,1.1549999999991996,10
paymentservice-grpc,1647746580,100.0,100.0,0.9394736842108327,19
paymentservice-grpc,1647746640,100.0,100.0,1.2409090909098845,11
paymentservice-grpc,1647746700,100.0,100.0,1.0499999999994865,17
paymentservice-grpc,1647746760,100.0,100.0,1.050000000000052,14
paymentservice-grpc,1647746820,100.0,100.0,0.9264705882355081,17
paymentservice-grpc,1647746880,100.0,100.0,1.2115384615373421,13
paymentservice-grpc,1647746940,100.0,100.0,1.0500000000000809,18
paymentservice-grpc,1647747000,100.0,100.0,1.0500000000007883,12
paymentservice-grpc,1647747060,100.0,100.0,0.9975000000000364,20
paymentservice-grpc,1647747120,100.0,100.0,1.1307692307695665,13
paymentservice-grpc,1647747180,100.0,100.0,0.9882352941169623,17
paymentservice-grpc,1647747240,100.0,100.0,1.1375000000007276,12
paymentservice-grpc,1647747300,100.0,100.0,0.8925000000001091,20
paymentservice-grpc,1647747360,100.0,100.0,1.4437499999994543,8
paymentservice-grpc,1647747420,100.0,100.0,0.0,0
paymentservice-grpc,1647747480,100.0,100.0,1.0500000000006366,8
paymentservice-grpc,1647747540,100.0,100.0,1.0499999999997005,17
paymentservice-grpc,1647747600,100.0,100.0,0.9692307692309371,13
paymentservice-grpc,1647747660,100.0,100.0,1.1024999999999636,20
paymentservice-grpc,1647747720,100.0,100.0,1.049999999998666,12
paymentservice-grpc,1647747780,100.0,100.0,0.9882352941184602,17
paymentservice-grpc,1647747840,100.0,100.0,1.0500000000002425,15
paymentservice-grpc,1647747900,100.0,100.0,1.1156250000001364,16
paymentservice-grpc,1647747960,100.0,100.0,0.918749999999136,16
paymentservice-grpc,1647748020,100.0,100.0,1.1900000000011157,15
paymentservice-grpc,1647748080,100.0,100.0,1.0499999999995322,14
paymentservice-grpc,1647748140,100.0,100.0,1.050000000000182,16
paymentservice-grpc,1647748200,100.0,100.0,0.864705882352984,17
paymentservice-grpc,1647748260,100.0,100.0,1.2749999999996362,14
paymentservice-grpc,1647748320,100.0,100.0,1.0499999999999545,16
